날짜,,글 제목,게시글 URL,,,,댓글,조회수,,,,병원,작업자
2025-09-25,,밸런스랩성형외과 다이어트 관심있어서요,https://cafe.naver.com/fox5282/4411506,,,,2,26,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-09-25,,허벅지 안쪽만도 뺄수있을까요ㅠㅠ? 허틈생겼으면 해서요,https://cafe.naver.com/feko/9943011,,,,7,93,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-09-25,,다이어트가 정말 쉬웠으면 좋겠어요....,https://cafe.naver.com/feko/9942843,,,,3,29,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-09-26,,다이어트 병원 알아보는데 도와주세요ㅠㅠ,https://cafe.naver.com/feko/9948460,,,,5,51,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-09-26,,원장님도 정했겠다 허벅지 상담 다녀와볼게요,https://cafe.naver.com/feko/9948412,,,,4,62,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-09-26,,항아리같은 팔뚝살 때문에 병원 알아봤는데요!,https://cafe.naver.com/feko/9947593,,,,5,52,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-09-29,,다이어트 수액 어떤가요?,https://cafe.naver.com/feko/9954834,,,,2,238,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-09-29,,지방추출주사로 팔뚝 허벅지 같이 할수있을까요?,https://cafe.naver.com/feko/9954343,,,,8,118,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-09-30,,다들 다이어트 어떻게 하시나요?,https://cafe.naver.com/suddes/3967366,,,,5,23,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-09-30,,다이어트 이번엔 꼭 성공해야해요ㅠ,https://cafe.naver.com/feko/9958681,,,,1,31,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-09-30,,지방추출주사 잘하는 병원 어디에요?,https://cafe.naver.com/feko/9958427,,,,9,98,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-09-30,,밸런스랩성형외과 다이어트수액 해보신분?,https://cafe.naver.com/feko/9958062,,,,1,24,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-09-30,,다이어트수액 효과와 후기 궁금해요~,https://cafe.naver.com/subinmaple/90126,,,,7,98,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-01,,밸런스랩 다이어트 수액 관심 있어요!,https://cafe.naver.com/fox5282/4422589,,,,2,73,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-02,,연휴끝나고 다이어트 제대로 하려구요....,https://cafe.naver.com/feko/9967620,,,,2,28,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-02,,다이어트병원 밸런스랩 정보 아시는분ㅜㅜ,https://cafe.naver.com/subinmaple/90297,,,,1,96,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-13,,뱃살 때문에 아웃핏주사 받으러 갑니다,https://cafe.naver.com/feko/9984743,,,,6,32,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-14,,연휴동안 살이 너무 많이 쪗어요......,https://cafe.naver.com/feko/9990710,,,,4,35,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-15,,다이어트 수액 어때요!?,https://cafe.naver.com/feko/9995624,,,,3,36,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-15,,팔뚝살 어떻게 빼는게 좋을까요..?,https://cafe.naver.com/feko/9994998,,,,14,99,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-15,,밸런스랩 허벅지 11자 뼈벅지 지방추출주사,https://cafe.naver.com/feko/9993510,,,,11,72,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-15,,다이어트수액 맞아보려고 하는데 효과,https://cafe.naver.com/feko/9993244,,,,2,32,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-16,,다이어트병원 다니면 그래도 좀 쉽게 살뺄수있나요?,https://cafe.naver.com/feko/9998647,,,,6,39,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-17,,지방추출 후기 계속 보고있는데 어렵네요ㅠㅠ,https://cafe.naver.com/feko/10004399,,,,3,107,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-17,,팔뚝때문에 지방추출주사 알아봐요,https://cafe.naver.com/feko/10003799,,,,3,59,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-17,,강남 위고비 마운자로 진료+처방병원,https://cafe.naver.com/feko/10003348,,,,13,474,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-20,,밸런스랩으로 일단 다이어트 상담 가보려구요,https://cafe.naver.com/feko/10011322,,,,2,43,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-21,,아웃핏 지팻 룩팻 해보신분~!,https://cafe.naver.com/feko/10015827,,,,2,149,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-21,,한달정도 살을빼봤지만.. 지방추출주사 받아볼까요ㅜㅜㅜ,https://cafe.naver.com/feko/10014461,,,,5,76,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-22,,다이어트 병원 상담 가보려구요ㅜㅜ!,https://cafe.naver.com/feko/10020457,,,,3,26,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-23,,팔뚝살 고민 해결하러 상담 가보려구요ㅋㅋㅋㅠㅠ,https://cafe.naver.com/feko/10024716,,,,4,42,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-23,,다이어트 어떻게 하고 계십니까 술배가 안빠져요,https://cafe.naver.com/feko/10023200,,,,7,81,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-24,,"옆구리, 러브핸들, 아랫배 똥배 때문에 통나무 같은데",https://cafe.naver.com/feko/10028574,,,,7,88,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-27,,다이어트 병원 어디로 가야될까요!?,https://cafe.naver.com/feko/10035220,,,,5,55,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-10-28,,신사 지방추출주사 병원 밸런스랩성형외과 / 지힐링스퀘어,https://cafe.naver.com/feko/10038331,,,,9,140,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-28,,복부비만 다이어트수액 정보 필요합니다,https://cafe.naver.com/feko/10038037,,,,2,26,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-29,,팔뚝이 항아리같아요 살이 너무 안빠짐,,,,,,,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-29,,성형이고 뭐고 살빼는거부터 시작해야 할거같아서 다이어트병원 알아봐요,https://cafe.naver.com/feko/10042599,,,,3,58,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-30,,팔뚝 좀 얇아졌으면 좋겠는데 지방추출주사 잘하는 병원이요ㅜㅜ,https://cafe.naver.com/feko/10047197,,,,8,160,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-10-31,,다이어트 수액 궁금하긴하네요??,https://cafe.naver.com/feko/10052016,,,,1,122,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-03,,팔뚝 라인정리 하고싶은데 지방추출주사 어때요?,https://cafe.naver.com/feko/10057775,,,,8,57,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-04,,허벅지 지방추출주사 어떨까요,https://cafe.naver.com/feko/10062116,,,,7,125,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-07,,지방추출주사 사람마다 빼내는 용량 다르죠?,https://cafe.naver.com/feko/10074780,,,,5,64,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-10,,지방추출로 팔뚝 지방 뽑으면 일자팔뚝 가능할까요?,https://cafe.naver.com/feko/10080967,,,,6,78,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-11,,밸런스랩 개념원리 다이어트 부작용없고 효과 좋아요,https://cafe.naver.com/feko/10085478,,,,2,42,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-11,,비만전문으로 진료받을 수 있는 다이어트병원이요!,https://cafe.naver.com/feko/10084069,,,,4,138,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-14,,몇년동안 누적된 술배 다이어트 시작입니다,https://cafe.naver.com/feko/10097043,,,,1,43,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-18,,허벅지살 빼내고싶어용,https://cafe.naver.com/feko/10109876,,,,10,78,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-18,,다이어트 다들 어떻게 하시는지ㅠㅠ,https://cafe.naver.com/feko/10109808,,,,3,91,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-18,,다이어트병원 알아보고 있어요!!!!,https://cafe.naver.com/feko/10108705,,,,1,33,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-19,,지방추출주사 원장님 매칭까지 했는데 잘 봤나요?,https://cafe.naver.com/feko/10114834,,,,3,49,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-19,,팔뚝에 지방추출주사 받는거 효과 어떤가요??!!,https://cafe.naver.com/feko/10113912,,,,8,82,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-19,,다이어트수액 효과 어떤지 궁금,https://cafe.naver.com/subinmaple/93455,,,,10,107,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-19,,강남 다이어트병원 좀 알려주세요,https://cafe.naver.com/feko/10113600,,,,3,46,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-20,,다이어트 제대로 해보고싶어요,https://cafe.naver.com/feko/10119500,,,,4,40,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-20,,지방추출주사 두부위 한번에 받는거(?) 가능해요?,https://cafe.naver.com/feko/10118533,,,,5,56,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-21,,지방추출주사 허벅지는 어떻게 빼는거에요?,https://cafe.naver.com/feko/10123958,,,,4,106,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-24,,다이어트 병원 일단 가볼까봐요,https://cafe.naver.com/feko/10130157,,,,1,47,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-24,,살이 잘 안빠져서 다이어트병원 가볼까 생각중이용,https://cafe.naver.com/feko/10128182,,,,3,41,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-25,,밸런스랩 다이어트 프로그램 해보신분 계실까요!?,https://cafe.naver.com/suddes/3991017,,,,1,13,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-25,,"지방추출주사 아웃핏, 지팻 또 알려주세요",https://cafe.naver.com/feko/10133930,,,,7,131,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-26,,이번년도 열심히 먹었더니.. 살이 안빠지네요...?,https://cafe.naver.com/feko/10139584,,,,7,40,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-26,,내장비만 심하고 뱃살 4겹 다이어트에 효과있는거ㅠㅠㅠ,https://cafe.naver.com/feko/10138668,,,,2,34,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-27,,병원 좀 알려주세요~ 지방추출주사 잘하는 병원,https://cafe.naver.com/feko/10144440,,,,10,74,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-27,,살뺄때 다이어트수액 어때요?,https://cafe.naver.com/feko/10144378,,,,7,105,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-11-27,,지방분해랑 지방추출 둘다 가능한 병원 있을까요?,https://cafe.naver.com/feko/10144142,,,,2,33,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-27,,다이어트 급하니까 일단 먼저 상담 가보게요,https://cafe.naver.com/feko/10144032,,,,2,30,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-11-28,,복부 지방추출주사 어때요?,https://cafe.naver.com/feko/10148486,,,,6,79,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-02,,다이어트수액 효과 어떤지 궁금해요,https://cafe.naver.com/feko/10159913,,,,2,118,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-02,,뱃살 없애버리고 싶어요ㅠㅠ,https://cafe.naver.com/feko/10159647,,,,13,104,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-03,,올해 가기전에 살 뺄수있을까요ㅠ,https://cafe.naver.com/feko/10163987,,,,6,33,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-04,,배에 튀어나오는 살도 있고 허벅지가 하비라서 시술 알아봐요,https://cafe.naver.com/feko/10169127,,,,6,39,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-04,,다이어트 어떻게 하면좋을지....,https://cafe.naver.com/feko/10168770,,,,7,73,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-05,,지방추출주사 한두군데 더 추천해주세요~,https://cafe.naver.com/feko/10173124,,,,6,45,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-08,,팔뚝 지방추출주사 병원 추천좀요!,https://cafe.naver.com/feko/10179104,,,,14,202,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-09,,배에 살이 너무 많아서 라인이라고는 없는 통짜몸이요ㅜㅜ,https://cafe.naver.com/feko/10183063,,,,10,63,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-09,,신사역 밸런스랩성형외과 다이어트수액 비만약 효과,https://cafe.naver.com/feko/10182638,,,,1,104,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-10,,다이어트 수액 좋아보이네요,https://cafe.naver.com/feko/10188634,,,,5,37,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-10,,지방추출주사 팔뚝이랑 배 같이 받을 수 있나요,https://cafe.naver.com/feko/10186425,,,,7,78,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-10,,"다이어트수액, 다이어트약(비만약), 지방분해주사, 지방추출주사 효과 궁금",https://cafe.naver.com/feko/10186343,,,,2,80,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-11,,지출주 병원 두군데 먼저 상담 잡아볼까해요,https://cafe.naver.com/feko/10192632,,,,5,53,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-11,,다이어트 약 먹으면서 운동 같이 해줘야겠죠?,https://cafe.naver.com/feko/10192475,,,,3,63,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-11,,"밸런스랩, 지힐링 지방추출주사 원장님 추천좀요!!!",https://cafe.naver.com/feko/10190653,,,,4,75,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-15,,겨울에 원래 살 안빠져요?ㅋㅋㅋㅋ,https://cafe.naver.com/suddes/4000569,,,,3,14,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-15,,신사 다이어트병원 다이어트 맞춤수액,https://cafe.naver.com/feko/10201642,,,,2,38,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-16,,지방추출주사 마지막 한번만 봐줘요ㅠㅠ,https://cafe.naver.com/feko/10208912,,,,5,244,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-16,,한달안에 오키로 감량 가능할까요?,https://cafe.naver.com/feko/10208685,,,,6,60,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-16,,,https://cafe.naver.com/feko/10206940,,,,0,0,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-17,,밸런스랩 다이어트 고민이에요😲,https://cafe.naver.com/feko/10213507,,,,1,52,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-18,,새해다짐으로 팔뚝살 빼내기 다짐했어요,https://cafe.naver.com/feko/10218884,,,,6,50,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-19,,저도 뼈팔 만들고싶어요ㅠ,https://cafe.naver.com/suddes/4003221,,,,3,13,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-19,,다이어트 병원 어디로 많이 가요?,https://cafe.naver.com/suddes/4003211,,,,3,18,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-19,,살이 더 쪄버려서 다이어트병원 씨게 고민중,https://cafe.naver.com/feko/10221319,,,,5,54,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-22,,밸런스랩 복부아웃핏주사 원장님 추천,https://cafe.naver.com/feko/10228372,,,,1,59,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-23,,지방추출주사 유명한 병원,https://cafe.naver.com/feko/10232464,,,,11,101,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-24,,강남 다이어트성지병원,https://cafe.naver.com/feko/10237015,,,,1,34,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-24,,뱃살이랑 팔뚝 작살내려고 상담 고민중,https://cafe.naver.com/feko/10236849,,,,3,64,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-26,,내일 밸런스랩에서 팔뚝살 다 뽑아버릴거에요😉,https://cafe.naver.com/feko/10241898,,,,2,52,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-26,,팔뚝 지방추출주사 2군데 상담 예약했어요,https://cafe.naver.com/feko/10241269,,,,3,44,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-26,,다이어트병원 좀 알려주세요! 강남쪽,https://cafe.naver.com/feko/10240921,,,,11,98,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-29,,다이어트약 다이어트수액 / 후기랑 정보 궁금해요,https://cafe.naver.com/subinmaple/96051,,,,7,82,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-29,,결국 팔뚝은 진짜 뭘 해야 빠지는 부위같아요ㅜㅜ 지방추출주사ㅜㅜ,https://cafe.naver.com/feko/10247886,,,,4,37,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-30,,새해다짐으로 다이어트... 올해는 꼭...,https://cafe.naver.com/feko/10252636,,,,7,43,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2025-12-30,,볼록한 뱃살때문에 허리라인이 없으요 지방추출주사 해보신분?,https://cafe.naver.com/feko/10251528,,,,4,46,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-30,,다이어트병원 밸런스랩 감량효과,https://cafe.naver.com/feko/10251249,,,,1,24,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2025-12-31,,팔뚝 지방추출주사 꼭 받아야겠어요...,https://cafe.naver.com/feko/10256003,,,,5,52,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2026-01-02,,허벅지살 다들 어떻게 빼세요...?,https://cafe.naver.com/feko/10260698,,,,6,43,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2026-01-02,,새해 다짐으로 10kg빼는거 목표 잡았는데 되겠죠..,https://cafe.naver.com/feko/10259669,,,,1,12,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2026-01-05,,한달 최소 5키로 감량 가능할까요?,https://cafe.naver.com/feko/10267624,,,,1,22,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2026-01-05,,지방추출주사 병원 이정도면 되겠죠?,https://cafe.naver.com/feko/10265359,,,,7,43,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2026-01-06,,다이어트 제대로 해볼까 하는데...,https://cafe.naver.com/feko/10271942,,,,2,10,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
