날짜,,글 제목,게시글 URL,,,,댓글,조회수,,,,병원,작업자
2025-10-27,,,https://abr.ge/ps0ltf,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-27,,,https://abr.ge/41f19o,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-24,,,https://abr.ge/5pi4yf,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-24,,,https://abr.ge/vztsof,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-24,,저 얼굴 실리프팅 하고 왔어요 ㅎㅎ,https://cafe.naver.com/feko/10028281,,,,2,88,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-24,,,https://install.babitalk.com/?link_code=bnmmbk&type=reviews&id=7482207,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-23,,"상담, 실리프팅 강남12 후기",https://cafe.naver.com/feko/10024978,,,,18,329,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-23,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-23,,,https://abr.ge/cvnumz,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-23,,실리프팅 관심있으면 강남12 꼭 가보세요!!,https://cafe.naver.com/feko/10022131,,,,8,125,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-22,,,https://install.babitalk.com/?link_code=bnmmbk&type=reviews&id=7477523,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-22,,,https://abr.ge/1zaymd,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-22,,,https://abr.ge/uippc6,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-22,,40대 실리프팅 후기~ ㅎㅎ,https://cafe.naver.com/feko/10018898,,,,3,212,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-22,,엄마 실리프팅 상담부터 시술까지 완벽ㅠㅠ,https://cafe.naver.com/feko/10017473,,,,13,100,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-21,,,https://abr.ge/wa6in2,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-21,,,https://abr.ge/y0iyn1,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-20,,,https://abr.ge/y0rvv1,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-20,,,https://abr.ge/0kn4f3,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-20,,실리프팅 다운타임 정말 없는것 같아요,https://cafe.naver.com/feko/10008553,,,,2,62,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-20,,내일 강남12로 실리프팅 받으러 가용!,https://cafe.naver.com/feko/10008157,,,,2,57,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-17,,,https://abr.ge/7x733z,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-17,,,https://abr.ge/u6xehs,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-16,,비수면 실리프팅 할만하고 회복 빠르고 효과 좋은데요!ㅎㅎ,https://cafe.naver.com/feko/9999300,,,,4,129,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-16,,,https://install.babitalk.com/?link_code=bnmmbk&type=reviews&id=7464726,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-16,,실리프팅 한달차가 찐이에요~!!!,https://cafe.naver.com/feko/9997301,,,,6,320,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-15,,,https://install.babitalk.com/?link_code=bnmmbk&type=reviews&id=7463325,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-15,,,https://abr.ge/9dv7b7,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-15,,,https://abr.ge/lf926k,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-15,,민트실 실리프팅 당일시술 상담 강남12에서 했어요,https://cafe.naver.com/feko/9994055,,,,8,107,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-15,,어제 강남12에서 실리프팅 받고왔어요!,https://cafe.naver.com/feko/9992961,,,,30,333,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-14,,실리프팅 했는데 얼굴 계란형 됐어용 ㅎㅎ,https://cafe.naver.com/feko/9990751,,,,6,190,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-14,,,https://abr.ge/l31nfa,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-14,,,https://abr.ge/rbntse0,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-14,,실리프팅 일주일만 지나도 자연스러워져요!,https://cafe.naver.com/feko/9987865,,,,6,76,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-13,,,https://abr.ge/rdcf53,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-13,,,https://abr.ge/52bi4c,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-13,,실리프팅 전문병원에서 상담 받아본 후기요,https://cafe.naver.com/feko/9983592,,,,3,98,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-13,,실리프팅 상담 받고 금액대 괜찮길래 바로 시술했어요~,https://cafe.naver.com/feko/9983466,,,,4,42,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-13,,강남12 원장님이 턱라인 살려줬어요!!,https://cafe.naver.com/feko/9983269,,,,5,128,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-10,,,https://abr.ge/wayiyr,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-10,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-10,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-10,,,https://abr.ge/dsmu4u,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-10,,엄마 실리프팅 받고 얼굴형 예뻐졌어요!,https://cafe.naver.com/feko/9976339,,,,6,70,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-02,,,https://abr.ge/z7ehf2,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-02,,,https://abr.ge/w8k9cd,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-02,,내일 강남12에서 실리프팅 받아용~!,https://cafe.naver.com/feko/9965911,,,,9,111,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-01,,,https://install.babitalk.com/?link_code=bnmmbk&type=reviews&id=7445718,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-10-01,,,https://abr.ge/551h2h,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-01,,,https://abr.ge/du7fch6,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-10-01,,,https://cafe.naver.com/feko/9962755,,,,0,0,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-10-01,,실리프팅 상담받고 강남12로 예약 잡았어요!,https://cafe.naver.com/feko/9961173,,,,2,59,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-29,,강남12에서 실 조합으로 실리프팅 완료!,https://cafe.naver.com/feko/9952529,,,,5,116,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-29,,실리프팅 붓기 하나도 없고 효과 기대 이상이네요,https://cafe.naver.com/feko/9951616,,,,15,161,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-29,,"실리프팅 상담, 시술 받고왔어요 ㅎㅎ",https://cafe.naver.com/feko/9951573,,,,2,32,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-26,,,https://abr.ge/igw8so,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-26,,,https://abr.ge/53grvi,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-25,,,https://abr.ge/2vrb3z,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-25,,,https://abr.ge/9srgf5,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-25,,강남12 실리프팅 원조 맞네요. 턱라인 대박이죠?,https://cafe.naver.com/feko/9942402,,,,19,248,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-25,,,https://cafe.naver.com/feko/9942318,,,,0,0,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-24,,실리프팅 윤곽주사 효과 좋죠 ㅎㅎ,https://cafe.naver.com/feko/9939300,,,,2,223,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-24,,,https://abr.ge/olob94,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-24,,,https://abr.ge/cat6r0,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-23,,,https://abr.ge/ax6gnf,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-23,,,https://abr.ge/6vkxc4,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-23,,강남12에서 실리프팅 받기로 했어요~,https://cafe.naver.com/feko/9933145,,,,36,392,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-22,,,https://abr.ge/j9ujj2,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-22,,,https://abr.ge/bermei,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-22,,리프팅 효과 바로 보려면 실리프팅이요!,https://cafe.naver.com/feko/9928018,,,,7,62,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-19,,,https://abr.ge/xjg6u0,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-19,,,https://abr.ge/kvqh9a,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-19,,젊은이도 효과 좋은 실리프팅!! 하기 전~한달 과정 사진 올려봐요 (젊은이들 참고),https://cafe.naver.com/feko/9922335,,,,2,145,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-18,,어제 실리프팅 했는데 붓기가 없어요,https://cafe.naver.com/feko/9919900,,,,13,101,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-18,,,https://abr.ge/4t6fa6,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-18,,,https://abr.ge/yuvqsi,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-17,,,https://abr.ge/zj8qon,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-17,,,https://abr.ge/ixcbkq,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-17,,실리프팅으로 얼굴형 갸름하게 가능해요!,https://cafe.naver.com/feko/9912913,,,,36,262,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-16,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-16,,,https://abr.ge/aqnp06,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-16,,실리프팅 상담 후기,https://cafe.naver.com/feko/9910152,,,,2,57,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-15,,,https://abr.ge/m7k3a8,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-15,,,https://abr.ge/1gk2cz,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),홍채이
2025-09-15,,내일 실리프팅 받으러 가요!ㅎㅎ,https://cafe.naver.com/feko/9903921,,,,5,34,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-12,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-12,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-12,,강남12 비수면 실리프팅 시술 후기,https://cafe.naver.com/feko/9898849,,,,30,469,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-11,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-11,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-11,,엄마랑 같이 받기 좋은 실리프팅!!,https://install.babitalk.com/?link_code=v7hohz&type=talks&id=7407363,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-11,,강남12 김원장님 실리프팅 손기술 좋네요,https://cafe.naver.com/feko/9892852,,,,6,114,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-10,,실리프팅 대맛집을 발견했네요 ㅋㅋ,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-10,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-10,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-10,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-10,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-10,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-10,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-10,,저희언니 실리프팅 받고 예뻐졌네요....😯,https://cafe.naver.com/feko/9888706,,,,12,293,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-09,,강남12에서 실리프팅 당일시술 받았어요!,https://cafe.naver.com/feko/9883736,,,,35,406,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-08,,유지력 좋은 실리프팅 한건데 살 빠져보이죠~,https://cafe.naver.com/feko/9880712,,,,22,165,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-04,,실리프팅 강남12 상담후기,https://cafe.naver.com/feko/9871095,,,,16,327,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-04,,강남12에서 실리프팅 했는데 원장님이 얼굴 좌우대칭 맞춰주셨어요,https://cafe.naver.com/feko/9870946,,,,30,257,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-04,,2주 지난 실리프팅 후기,https://install.babitalk.com/?link_code=v7hohz&type=talks&id=7394328,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-04,,실리프팅 상담받고 당일시술까지 완료!,https://cafe.naver.com/feko/9868844,,,,4,97,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-02,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-02,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-02,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-09-02,,상담이랑 실리프팅 한 후기 강남12에요~,https://cafe.naver.com/feko/9860865,,,,12,77,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-02,,강남12에서 실리프팅 받은지 한달차 너무 만족해요!,https://cafe.naver.com/feko/9859865,,,,9,134,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-09-01,,처진 얼굴 pcl샤크+콘셀티나 실리프팅 강남12에서 하고 효과 너무 좋아요!,https://cafe.naver.com/feko/9857664,,,,75,831,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-09-01,,엄마 강남12에서 실리프팅 받았는데,https://cafe.naver.com/feko/9855799,,,,11,180,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-27,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-27,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-27,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-27,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-27,,강남12 김원장님 실리프팅 깔끔하게 잘해줘요~!,https://cafe.naver.com/feko/9840156,,,,4,87,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-26,,민트실리프팅 윤곽주사 한달되니까 얼굴형 많이 예뻐졌어요,https://cafe.naver.com/fox5282/4351399,,,,2,20,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-26,,실리프팅 윤곽주사 한달됐어요,https://cafe.naver.com/feko/9836508,,,,2,65,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-25,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-25,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-25,,실리프팅 상담부터 받아보세요!,https://cafe.naver.com/suddes/3949914,,,,2,14,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-22,,실리프팅 원장님 경력이 중요하긴해요!,https://cafe.naver.com/feko/9824599,,,,5,69,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-21,,리프팅 중엔 실리프팅이 제일 좋은거 같아요,https://cafe.naver.com/suddes/3948871,,,,5,12,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-21,,실리프팅 효과 좋네요~,https://cafe.naver.com/juliett00/1492161,,,,2,11,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-21,,강남12 실리프팅 후기,https://cafe.naver.com/fox5282/4342815,,,,2,120,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-21,,엄마 따라 저도 실리프팅 하고 왔어요!,https://cafe.naver.com/feko/9822104,,,,5,52,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-21,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-21,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-21,,강남12 실리프팅 상담받고 예약까지!,https://cafe.naver.com/feko/9819920,,,,60,636,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-20,,실리프팅 저두 하구 왔어요 ㅎㅎ,https://cafe.naver.com/suddes/3948304,,,,2,6,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-20,,전문 병원이 잘하는거 같아요~!,https://cafe.naver.com/juliett00/1491435,,,,2,13,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-20,,실리프팅 강남12에서 성공하구 왔어요,https://cafe.naver.com/fox5282/4340583,,,,8,140,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-20,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-20,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-20,,강남12 실리프팅 실조합으로 얼굴형 대성공❤️,https://cafe.naver.com/feko/9815087,,,,50,405,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
